date,change,id,band,call,freq,city,state,detail
2026-08-20,lat,AM101472,AM,XEBA,820,GUADALAJARA,JA,20.73675 -> 20.71175
2026-08-20,lon,AM101472,AM,XEBA,820,GUADALAJARA,JA,-103.347917 -> -103.304306
2026-08-20,lat,AM101526,AM,XEIO,840,TUXTLA GUTIERREZ,CS,16.719167 -> 16.728611
2026-08-20,lon,AM101526,AM,XEIO,840,TUXTLA GUTIERREZ,CS,-93.216389 -> -93.095556
2026-08-20,erp,AM101546,AM,XEZF,850,MEXICALI,BN,0.25 -> 1.0
2026-08-20,lat,AM101546,AM,XEZF,850,MEXICALI,BN,32.630056 -> 32.652278
2026-08-20,lon,AM101546,AM,XEZF,850,MEXICALI,BN,-115.5025 -> -115.389722
2026-08-20,lat,AM101565,AM,XEUS,850,HERMOSILLO,SO,29.084306 -> 29.08375
2026-08-20,lon,AM101565,AM,XEUS,850,HERMOSILLO,SO,-110.965583 -> -110.958361
2026-08-20,lat,AM101578,AM,XEZOL,860,CD.JUAREZ,CH,31.746222 -> 31.686222
2026-08-20,lon,AM101578,AM,XEZOL,860,CD.JUAREZ,CH,-106.441639 -> -106.43025
2026-08-20,erp,AM101605,AM,XETW,860,TAMPICO,TA,0.5 -> 1.0
2026-08-20,erp,AM101626,AM,XEACC,870,PUERTO ESCONDIDO,OA,0.5 -> 10.0
2026-08-20,erp,AM101662,AM,XEEM,880,RIO VERDE,SL,1.0 -> 5.0
2026-08-20,lat,AM101662,AM,XEEM,880,RIO VERDE,SL,21.927028 -> 21.93175
2026-08-20,lon,AM101662,AM,XEEM,880,RIO VERDE,SL,-100.004 -> -100.0115
2026-08-20,lat,AM101723,AM,XEACN,910,LEON,GT,21.135639 -> 21.12925
2026-08-20,lon,AM101723,AM,XEACN,910,LEON,GT,-101.622333 -> -101.627333
2026-08-20,erp,AM101764,AM,XELCM,920,LAZARO CARDENAS,MC,5.0 -> 1.0
2026-08-20,city,AM101770,AM,XEZAR,920,CHOLULA,PU,PUEBLA -> CHOLULA
2026-08-20,lat,AM101770,AM,XEZAR,920,CHOLULA,PU,19.108333 -> 19.036667
2026-08-20,lon,AM101770,AM,XEZAR,920,CHOLULA,PU,-98.223611 -> -98.2825
2026-08-20,city,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,LOS HOYOS -> SAN LUIS RIO COLORAD
2026-08-20,erp,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,0.1 -> 1.0
2026-08-20,lat,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,30.250139 -> 32.480056
2026-08-20,lon,AM101805,AM,XENVA2,930,SAN LUIS RIO COLORAD,SO,-109.774222 -> -114.774111
2026-08-20,erp,AM101833,AM,XERKS,940,REYNOSA,TA,0.2 -> 1.0
2026-08-20,lat,AM101833,AM,XERKS,940,REYNOSA,TA,26.053694 -> 26.046194
2026-08-20,lon,AM101833,AM,XERKS,940,REYNOSA,TA,-98.291667 -> -98.238611
2026-08-20,erp,AM101851,AM,XEMAB,950,CD.DEL CARMEN,CM,3.0 -> 0.25
2026-08-20,lat,AM101851,AM,XEMAB,950,CD.DEL CARMEN,CM,18.643611 -> 18.5
2026-08-20,lon,AM101851,AM,XEMAB,950,CD.DEL CARMEN,CM,-91.839167 -> -91.75
2026-08-20,erp,AM101872,AM,XEOJN,950,SAN LUCAS OJITLAN,OA,10.0 -> 5.0
2026-08-20,lat,AM101872,AM,XEOJN,950,SAN LUCAS OJITLAN,OA,18.059722 -> 18.066389
2026-08-20,lon,AM101872,AM,XEOJN,950,SAN LUCAS OJITLAN,OA,-96.394444 -> -96.379444
2026-08-20,lat,AM101875,AM,XEPB,950,HERMOSILLO,SO,29.049861 -> 29.076806
2026-08-20,lon,AM101875,AM,XEPB,950,HERMOSILLO,SO,-110.966694 -> -110.991139
2026-08-20,erp,AM101881,AM,XETO,950,TAMPICO,TA,1.0 -> 5.0
2026-08-20,lat,AM101906,AM,XEMM,960,MORELIA,MC,19.688611 -> 19.690556
2026-08-20,lon,AM101906,AM,XEMM,960,MORELIA,MC,-101.181389 -> -101.181111
2026-08-20,lat,AM101908,AM,XEROO,960,CHETUMAL,QR,18.578333 -> 18.519722
2026-08-20,lon,AM101908,AM,XEROO,960,CHETUMAL,QR,-88.258889 -> -88.287222
2026-08-20,lat,AM101919,AM,XEOZ,960,JALAPA,VC,19.519444 -> 19.549722
2026-08-20,lon,AM101919,AM,XEOZ,960,JALAPA,VC,-96.885833 -> -96.9125
2026-08-20,erp,AM101956,AM,XEZAZ,970,ZACATECAS,ZA,10.0 -> 1.0
2026-08-20,lat,AM101956,AM,XEZAZ,970,ZACATECAS,ZA,22.770889 -> 22.745056
2026-08-20,lon,AM101956,AM,XEZAZ,970,ZACATECAS,ZA,-102.576861 -> -102.525472
2026-08-20,erp,AM101970,AM,XEXT,980,TEPIC,NA,5.0 -> 1.0
2026-08-20,erp,AM101997,AM,XEER,990,CD.CUAUHTEMOC,CH,10.0 -> 5.0
2026-08-20,lat,AM102002,AM,XEBC,990,CD.GUZMAN,JA,19.664444 -> 19.7125
2026-08-20,lon,AM102002,AM,XEBC,990,CD.GUZMAN,JA,-103.461111 -> -103.474167
2026-08-20,lat,AM102011,AM,XET,990,MONTERREY,NL,25.733667 -> 25.647278
2026-08-20,lon,AM102011,AM,XET,990,MONTERREY,NL,-100.245306 -> -100.313361
2026-08-20,erp,AM102021,AM,XEFP,990,JALPA,ZA,10.0 -> 1.0
2026-08-20,erp,AM102026,AM,XETAC,1000,TAPACHULA,CS,1.0 -> 10.0
2026-08-20,lat,AM102026,AM,XETAC,1000,TAPACHULA,CS,14.917222 -> 14.89
2026-08-20,lon,AM102026,AM,XETAC,1000,TAPACHULA,CS,-92.275833 -> -92.229167
2026-08-20,lat,AM102033,AM,XEMMS,1000,MAZATLAN,SI,23.232222 -> 23.271667
2026-08-20,lon,AM102033,AM,XEMMS,1000,MAZATLAN,SI,-106.393889 -> -106.412222
2026-08-20,erp,AM102038,AM,XETMA,1000,MATAMOROS,TA,1.0 -> 0.5
2026-08-20,lat,AM102073,AM,XEHL,1010,ZAPOPAN,JA,20.73675 -> 20.737306
2026-08-20,lon,AM102073,AM,XEHL,1010,ZAPOPAN,JA,-103.347917 -> -103.349306
2026-08-20,lat,AM102076,AM,XEWS,1010,CULIACAN,SI,24.832472 -> 24.82775
2026-08-20,lon,AM102076,AM,XEWS,1010,CULIACAN,SI,-107.405083 -> -107.404806
2026-08-20,erp,AM102100,AM,XEKH,1020,QUERETARO,QE,0.5 -> 2.5
2026-08-20,lat,AM102100,AM,XEKH,1020,QUERETARO,QE,20.589833 -> 20.581222
2026-08-20,lon,AM102100,AM,XEKH,1020,QUERETARO,QE,-100.425611 -> -100.435333
2026-08-20,lat,AM102123,AM,XEBCC,1030,CD.DEL CARMEN,CM,18.636389 -> 18.661944
2026-08-20,lon,AM102123,AM,XEBCC,1030,CD.DEL CARMEN,CM,-91.831667 -> -91.760278
2026-08-20,city,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,GRANJAS MEXICO -> MAGDALENA ATLAZOLPA
2026-08-20,erp,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,50.0 -> 44.0
2026-08-20,lat,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,19.396944 -> 19.373889
2026-08-20,lon,AM102127,AM,XEQR,1030,MAGDALENA ATLAZOLPA,DF,-99.101667 -> -99.108611
2026-08-20,erp,AM102131,AM,XELJ,1030,LAGOS DE MORENO,JA,20.0 -> 5.0
2026-08-20,lat,AM102131,AM,XELJ,1030,LAGOS DE MORENO,JA,21.29175 -> 21.34175
2026-08-20,lon,AM102131,AM,XELJ,1030,LAGOS DE MORENO,JA,-101.854 -> -101.944556
2026-08-20,city,AM102242,AM,XESP,1070,SAN PEDRO TLAQUEPAQU,JA,SAN MARTIN DE LAS FL -> SAN PEDRO TLAQUEPAQU
2026-08-20,erp,AM102242,AM,XESP,1070,SAN PEDRO TLAQUEPAQU,JA,20.0 -> 5.0
2026-08-20,lat,AM102242,AM,XESP,1070,SAN PEDRO TLAQUEPAQU,JA,20.585083 -> 20.637306
2026-08-20,lon,AM102242,AM,XESP,1070,SAN PEDRO TLAQUEPAQU,JA,-103.270667 -> -103.298722
2026-08-20,lat,AM102245,AM,XEGY,1070,TEHUACAN,PU,18.456667 -> 18.455556
2026-08-20,lon,AM102245,AM,XEGY,1070,TEHUACAN,PU,-97.422222 -> -97.42
2026-08-20,city,AM102269,AM,XEDY,1080,CD.MORELOS,BN,MEXICALI -> CD.MORELOS
2026-08-20,lat,AM102269,AM,XEDY,1080,CD.MORELOS,BN,32.663389 -> 32.633389
2026-08-20,lon,AM102269,AM,XEDY,1080,CD.MORELOS,BN,-115.468611 -> -114.867472
2026-08-20,lat,AM102282,AM,XEUU,1080,COLIMA,CL,19.180556 -> 19.224167
2026-08-20,lon,AM102282,AM,XEUU,1080,COLIMA,CL,-103.672222 -> -103.713056
2026-08-20,erp,AM102290,AM,XEJLV,1080,PUERTO VALLARTA,JA,10.0 -> 5.0
2026-08-20,lat,AM102290,AM,XEJLV,1080,PUERTO VALLARTA,JA,20.613944 -> 20.653389
2026-08-20,lon,AM102290,AM,XEJLV,1080,PUERTO VALLARTA,JA,-105.227389 -> -105.2335
2026-08-20,city,AM102338,AM,XEFC,1090,MERIDA,YC,SAN PEDRO NOHPAT -> MERIDA
2026-08-20,city,AM102354,AM,XECAN,1100,SANTA MARTHA,QR,CANCUN -> SANTA MARTHA
2026-08-20,lat,AM102354,AM,XECAN,1100,SANTA MARTHA,QR,21.162361 -> 21.110972
2026-08-20,lon,AM102354,AM,XECAN,1100,SANTA MARTHA,QR,-86.851611 -> -86.947167
2026-08-20,city,AM102380,AM,XELEO,1110,LEON,GT,QUINTA NORIEGA -> LEON
2026-08-20,erp,AM102380,AM,XELEO,1110,LEON,GT,10.0 -> 5.0
2026-08-20,lat,AM102380,AM,XELEO,1110,LEON,GT,21.173139 -> 21.11925
2026-08-20,lon,AM102380,AM,XELEO,1110,LEON,GT,-101.658722 -> -101.683722
2026-08-20,lat,AM102401,AM,XEMX,1120,MEXICALI,BN,32.635889 -> 32.618944
2026-08-20,lon,AM102401,AM,XEMX,1120,MEXICALI,BN,-115.465278 -> -115.536389
2026-08-20,city,AM102414,AM,XEZB,1120,SAN FRANCISCO TUTLA,OA,OAXACA -> SAN FRANCISCO TUTLA
2026-08-20,erp,AM102414,AM,XEZB,1120,SAN FRANCISCO TUTLA,OA,1.0 -> 2.0
2026-08-20,lat,AM102414,AM,XEZB,1120,SAN FRANCISCO TUTLA,OA,17.064444 -> 17.073611
2026-08-20,lon,AM102414,AM,XEZB,1120,SAN FRANCISCO TUTLA,OA,-96.718333 -> -96.683056
2026-08-20,erp,AM102478,AM,XELIA,1140,MORELIA,MC,0.25 -> 1.0
2026-08-20,city,AM102499,AM,XEJP,1150,LA PRADERA,DF,CIUDAD DE MEXICO -> LA PRADERA
2026-08-20,lat,AM102499,AM,XEJP,1150,LA PRADERA,DF,19.332222 -> 19.478611
2026-08-20,lon,AM102499,AM,XEJP,1150,LA PRADERA,DF,-98.988333 -> -99.0675
2026-08-20,erp,AM102521,AM,XETVR,1150,TUXPAN,VC,1.5 -> 0.25
2026-08-20,lat,AM102521,AM,XETVR,1150,TUXPAN,VC,20.971778 -> 20.955389
2026-08-20,lon,AM102521,AM,XETVR,1150,TUXPAN,VC,-97.408889 -> -97.399722
2026-08-20,lat,AM102547,AM,XEMDA,1170,MONCLOVA,CI,26.933333 -> 26.925278
2026-08-20,lon,AM102547,AM,XEMDA,1170,MONCLOVA,CI,-101.400361 -> -101.442028
2026-08-20,erp,AM102599,AM,XEMBC,1190,MEXICALI,BN,2.5 -> 0.25
2026-08-20,erp,AM102735,AM,XEVM,1240,PIEDRAS NEGRAS,CI,0.25 -> 1.0
2026-08-20,lat,AM102735,AM,XEVM,1240,PIEDRAS NEGRAS,CI,28.694417 -> 28.715528
2026-08-20,lon,AM102735,AM,XEVM,1240,PIEDRAS NEGRAS,CI,-100.524806 -> -100.52675
2026-08-20,erp,AM102739,AM,XELM,1240,TUXTLA GUTIERREZ,CS,2.5 -> 1.0
2026-08-20,lat,AM102739,AM,XELM,1240,TUXTLA GUTIERREZ,CS,16.755556 -> 16.750833
2026-08-20,lon,AM102739,AM,XELM,1240,TUXTLA GUTIERREZ,CS,-93.149444 -> -93.0825
2026-08-20,lat,AM102774,AM,CJUL,1220,CORNWALL,ON,45.079778 -> 45.081722
2026-08-20,lon,AM102774,AM,CJUL,1220,CORNWALL,ON,-74.76825 -> -74.768528
2026-08-20,erp,AM102808,AM,XEJX,1250,QUERETARO,QE,5.0 -> 1.0
2026-08-20,lat,AM102808,AM,XEJX,1250,QUERETARO,QE,20.582889 -> 20.599
2026-08-20,lon,AM102808,AM,XEJX,1250,QUERETARO,QE,-100.432 -> -100.438944
2026-08-20,city,AM102835,AM,XESA,1260,LA HIGUERITA,SI,CULIACAN -> LA HIGUERITA
2026-08-20,lat,AM102835,AM,XESA,1260,LA HIGUERITA,SI,24.822472 -> 24.829139
2026-08-20,lon,AM102835,AM,XESA,1260,LA HIGUERITA,SI,-107.477028 -> -107.506194
2026-08-20,erp,AM102848,AM,XEMTV,1260,MINATITLAN,VC,5.0 -> 1.0
2026-08-20,lon,AM102853,AM,XEAZ,1270,TIJUANA,BN,-117.045306 -> -117.048639
2026-08-20,city,AM102857,AM,XEHD,1270,LA PURISIMA,DU,DURANGO -> LA PURISIMA
2026-08-20,erp,AM102857,AM,XEHD,1270,LA PURISIMA,DU,0.5 -> 1.5
2026-08-20,lat,AM102857,AM,XEHD,1270,LA PURISIMA,DU,24.014194 -> 23.958639
2026-08-20,lon,AM102857,AM,XEHD,1270,LA PURISIMA,DU,-104.688889 -> -104.576667
2026-08-20,erp,AM102865,AM,XEQH,1270,IXMIQUILPAN,HG,3.0 -> 1.0
2026-08-20,city,AM102886,AM,XEVHT,1270,VILLAHERMOSA,TB,MIGUEL HIDALGO PRIME -> VILLAHERMOSA
2026-08-20,erp,AM102886,AM,XEVHT,1270,VILLAHERMOSA,TB,2.5 -> 1.0
2026-08-20,city,AM102887,AM,XERRR,1270,PAPANTLA,VC,PAPANTLA DE OLARTE -> PAPANTLA
2026-08-20,lat,AM102887,AM,XERRR,1270,PAPANTLA,VC,20.448167 -> 20.512611
2026-08-20,lon,AM102887,AM,XERRR,1270,PAPANTLA,VC,-97.317472 -> -97.388861
2026-08-20,lat,AM102895,AM,XECAM,1280,CAMPECHE,CM,19.82 -> 19.848889
2026-08-20,lon,AM102895,AM,XECAM,1280,CAMPECHE,CM,-90.577222 -> -90.534722
2026-08-20,city,AM102917,AM,XEEG,1280,GUADALUPE DEL MORAL,PU,PUEBLA -> GUADALUPE DEL MORAL
2026-08-20,erp,AM102917,AM,XEEG,1280,GUADALUPE DEL MORAL,PU,0.5 -> 10.0
2026-08-20,lat,AM102917,AM,XEEG,1280,GUADALUPE DEL MORAL,PU,19.048889 -> 19.008611
2026-08-20,lon,AM102917,AM,XEEG,1280,GUADALUPE DEL MORAL,PU,-98.219444 -> -98.087778
2026-08-20,lat,AM102954,AM,XEJL,1300,GUAMUCHIL,SI,25.457444 -> 25.470806
2026-08-20,lon,AM102954,AM,XEJL,1300,GUAMUCHIL,SI,-108.092333 -> -108.102639
2026-08-20,erp,AM102967,AM,XEC,1310,TIJUANA,BN,0.3 -> 1.0
2026-08-20,lat,AM102967,AM,XEC,1310,TIJUANA,BN,32.512 -> 32.520889
2026-08-20,lon,AM102967,AM,XEC,1310,TIJUANA,BN,-117.029194 -> -117.021972
2026-08-20,city,AM103009,AM,XENM,1320,AGUASCALIENTES,AG,JESUS MARIA -> AGUASCALIENTES
2026-08-20,erp,AM103009,AM,XENM,1320,AGUASCALIENTES,AG,6.0 -> 1.0
2026-08-20,lat,AM103009,AM,XENM,1320,AGUASCALIENTES,AG,21.972556 -> 21.879528
2026-08-20,lon,AM103009,AM,XENM,1320,AGUASCALIENTES,AG,-102.317944 -> -102.299056
2026-08-20,erp,AM103069,AM,XEMAC,1330,MANZANILLO,CL,0.5 -> 1.0
2026-08-20,lat,AM103069,AM,XEMAC,1330,MANZANILLO,CL,19.045 -> 19.054167
2026-08-20,lon,AM103069,AM,XEMAC,1330,MANZANILLO,CL,-104.335556 -> -104.329444
2026-08-20,city,AM103089,AM,XERP,1330,CD.MADERO,TA,PUEBLO VIEJO -> CD.MADERO
2026-08-20,lat,AM103089,AM,XERP,1330,CD.MADERO,TA,22.212611 -> 22.254556
2026-08-20,lon,AM103089,AM,XERP,1330,CD.MADERO,TA,-97.829806 -> -97.850083
2026-08-20,erp,AM103136,AM,XELU,1340,CD.SERDAN,PU,10.0 -> 0.25
2026-08-20,lat,AM103136,AM,XELU,1340,CD.SERDAN,PU,18.988333 -> 19.0
2026-08-20,lon,AM103136,AM,XELU,1340,CD.SERDAN,PU,-97.454167 -> -97.4625
2026-08-20,lat,AM103143,AM,XEOS,1340,CD.OBREGON,SO,27.492417 -> 27.49325
2026-08-20,lon,AM103143,AM,XEOS,1340,CD.OBREGON,SO,-109.93525 -> -109.929694
2026-08-20,erp,AM103146,AM,XEMT,1340,MATAMOROS,TA,1.0 -> 0.6
2026-08-20,lat,AM103146,AM,XEMT,1340,MATAMOROS,TA,25.863139 -> 25.928139
2026-08-20,lon,AM103146,AM,XEMT,1340,MATAMOROS,TA,-97.481917 -> -97.602778
2026-08-20,lat,AM103158,AM,XETB,1350,TORREON,CI,25.554444 -> 25.582222
2026-08-20,lon,AM103158,AM,XETB,1350,TORREON,CI,-103.454778 -> -103.477833
2026-08-20,city,AM103160,AM,XEQK,1350,ALGARIN,DF,MEXICO -> ALGARIN
2026-08-20,erp,AM103160,AM,XEQK,1350,ALGARIN,DF,10.0 -> 1.0
2026-08-20,lat,AM103160,AM,XEQK,1350,ALGARIN,DF,19.314444 -> 19.403611
2026-08-20,lon,AM103160,AM,XEQK,1350,ALGARIN,DF,-99.080278 -> -99.138333
2026-08-20,erp,AM103181,AM,XELBL,1350,SAN LUIS RIO COLORAD,SO,1.0 -> 0.5
2026-08-20,lat,AM103181,AM,XELBL,1350,SAN LUIS RIO COLORAD,SO,32.482833 -> 32.4495
2026-08-20,erp,AM103223,AM,XEHG,1370,MEXICALI,BN,0.5 -> 0.75
2026-08-20,lat,AM103223,AM,XEHG,1370,MEXICALI,BN,32.642278 -> 32.642833
2026-08-20,lon,AM103223,AM,XEHG,1370,MEXICALI,BN,-115.506944 -> -115.470556
2026-08-20,city,AM103235,AM,XEPJ,1370,GUADALAJARA,JA,SAN PEDRO TLAQUEPAQU -> GUADALAJARA
2026-08-20,erp,AM103235,AM,XEPJ,1370,GUADALAJARA,JA,5.0 -> 10.0
2026-08-20,lat,AM103235,AM,XEPJ,1370,GUADALAJARA,JA,20.637861 -> 20.665639
2026-08-20,lon,AM103235,AM,XEPJ,1370,GUADALAJARA,JA,-103.317056 -> -103.358722
2026-08-20,lat,AM103248,AM,XEHF,1370,NOGALES,SO,31.315944 -> 31.3315
2026-08-20,lon,AM103248,AM,XEHF,1370,NOGALES,SO,-110.942306 -> -110.927583
2026-08-20,lat,AM103288,AM,XERW,1390,LEON,GT,21.135639 -> 21.12925
2026-08-20,lon,AM103288,AM,XERW,1390,LEON,GT,-101.622333 -> -101.627333
2026-08-20,lat,AM103364,AM,CJAV,1240,PORT ALBERNI,BC,49.277583 -> 49.277861
2026-08-20,lon,AM103364,AM,CJAV,1240,PORT ALBERNI,BC,-124.783583 -> -124.782194
2026-08-20,city,AM103386,AM,XEYD,1410,FRANCISCO I.MADERO,CI,SEIS DE OCTUBRE -> FRANCISCO I.MADERO
2026-08-20,lat,AM103386,AM,XEYD,1410,FRANCISCO I.MADERO,CI,25.763611 -> 25.658056
2026-08-20,lon,AM103386,AM,XEYD,1410,FRANCISCO I.MADERO,CI,-103.244778 -> -103.350056
2026-08-20,erp,AM103397,AM,CKBS,1240,ST. HYACINTHE,QC,0.25 -> 1.0
2026-08-20,erp,AM103418,AM,XEXX,1420,TIJUANA,BN,10.0 -> 2.0
2026-08-20,lat,AM103479,AM,XEOX,1430,CD.OBREGON,SO,27.521861 -> 27.509083
2026-08-20,lon,AM103479,AM,XEOX,1430,CD.OBREGON,SO,-109.993583 -> -109.963306
2026-08-20,lat,AM103689,AM,XEHES,1490,CHIHUAHUA,CH,28.614639 -> 28.636861
2026-08-20,lon,AM103689,AM,XEHES,1490,CHIHUAHUA,CH,-106.054944 -> -106.078833
2026-08-20,erp,AM103714,AM,XEMS,1490,MATAMOROS,TA,5.0 -> 1.0
2026-08-20,erp,AM103850,AM,XESTN,1540,MONTERREY,NL,5.0 -> 25.0
2026-08-20,city,AM103863,AM,XEHOS,1540,LA PALOMA,SO,VILLA DE SERIS -> LA PALOMA
2026-08-20,lat,AM103863,AM,XEHOS,1540,LA PALOMA,SO,29.046528 -> 29.047917
2026-08-20,lon,AM103863,AM,XEHOS,1540,LA PALOMA,SO,-111.010306 -> -111.008361
2026-08-20,erp,AM103893,AM,XEREL,1550,MORELIA,MC,1.0 -> 0.5
2026-08-20,lat,AM103893,AM,XEREL,1550,MORELIA,MC,19.726111 -> 19.689167
2026-08-20,lon,AM103893,AM,XEREL,1550,MORELIA,MC,-101.242778 -> -101.181667
2026-08-20,lat,AM103896,AM,CFLO,610,MONT-LAURIER,QC,46.544722 -> 46.55
2026-08-20,lon,AM103896,AM,CFLO,610,MONT-LAURIER,QC,-75.452778 -> -75.499722
2026-08-20,city,AM103904,AM,XERUV,1550,ACAJETE,VC,JALAPA -> ACAJETE
2026-08-20,lat,AM103904,AM,XERUV,1550,ACAJETE,VC,19.546944 -> 19.585278
2026-08-20,lon,AM103904,AM,XERUV,1550,ACAJETE,VC,-96.911389 -> -96.999167
2026-08-20,city,AM104007,AM,XEVOZ,1590,LOS REYES ACAQUILPAN,DF,SAN PABLO DE LAS SAL -> LOS REYES ACAQUILPAN
2026-08-20,lat,AM104007,AM,XEVOZ,1590,LOS REYES ACAQUILPAN,DF,19.676111 -> 19.360278
2026-08-20,lon,AM104007,AM,XEVOZ,1590,LOS REYES ACAQUILPAN,DF,-99.108889 -> -99.992222
2026-08-20,lon,AM104209,AM,CFGT,1270,ALMA,QC,-71.607667 -> -71.608222
2026-08-20,lon,AM104378,AM,CJSL,1280,ESTEVAN,SK,-102.92325 -> -102.922667
2026-08-20,lon,AM104806,AM,CHLW,1310,ST. PAUL,AB,-111.228639 -> -111.22975
2026-08-20,lon,AM105321,AM,CBGA-7,1340,STE. ANNE DES MONTS,QC,-66.461417 -> -66.46225
2026-08-20,erp,AM105775,AM,CKPC,1380,BRANTFORD,ON,10.0 -> 25.0
2026-08-20,lat,AM105775,AM,CKPC,1380,BRANTFORD,ON,43.051444 -> 43.055611
2026-08-20,lon,AM105775,AM,CKPC,1380,BRANTFORD,ON,-80.313694 -> -80.315083
2026-08-20,erp,AM105848,AM,CJRS,1510,SHERBROOKE,QC,10.0 -> 50.0
2026-08-20,lat,AM105858,AM,CKEG,1570,NANAIMO,BC,49.116472 -> 49.116194
2026-08-20,lon,AM105858,AM,CKEG,1570,NANAIMO,BC,-123.843 -> -123.844389
2026-08-20,erp,AM106073,AM,CFOS,560,OWEN SOUND,ON,5.0 -> 7.5
2026-08-20,erp,AM106097,AM,CKRS,590,JONQUIERE,QC,10.0 -> 25.0
2026-08-20,lon,AM106123,AM,CFCY,630,CHARLOTTETOWN,PE,-63.193778 -> -63.192944
2026-08-20,lon,AM106124,AM,CHLT,630,SHERBROOKE,QC,-71.865917 -> -71.865361
2026-08-20,lat,AM113359,AM,CFGO,1200,OTTAWA,ON,45.283389 -> 45.216722
2026-08-20,lon,AM113359,AM,CFGO,1200,OTTAWA,ON,-75.746083 -> -75.769694
2026-08-20,erp,AM115047,AM,XENV1,1340,MONTERREY,NL,1.0 -> 5.0
2026-08-20,lat,AM136195,AM,CJWI,1610,MONTREAL,QC,45.564472 -> 45.567806
2026-08-20,lon,AM136406,AM,CJGX,940,YORKTON,SK,-102.336028 -> -102.336583
2026-08-20,erp,AM164832,AM,XEABCA,820,MEXICALI,BN,3.5 -> 5.0
2026-08-20,lat,AM164832,AM,XEABCA,820,MEXICALI,BN,32.618944 -> 32.627833
2026-08-20,lon,AM164832,AM,XEABCA,820,MEXICALI,BN,-115.536389 -> -115.580833
2026-08-20,lon,AM165290,AM,CJLO,1690,MONTREAL,QC,-73.657944 -> -73.657389
2026-08-20,lat,AM165681,AM,XEHX,860,CD. OBREGON,SO,27.509083 -> 27.492417
2026-08-20,lon,AM165681,AM,XEHX,860,CD. OBREGON,SO,-109.963306 -> -109.93525
2026-08-20,city,AM165781,AM,XEAH,1180,JUCHITAN DE ZARAGOZA,OA,JUCHITAN DE ZARAGORA -> JUCHITAN DE ZARAGOZA
2026-08-20,lat,AM165781,AM,XEAH,1180,JUCHITAN DE ZARAGOZA,OA,16.456111 -> 16.443333
2026-08-20,lon,AM165781,AM,XEAH,1180,JUCHITAN DE ZARAGOZA,OA,-95.029444 -> -95.026111
2026-08-20,lon,AM165872,AM,XESOS,730,EL SIFON,SO,-109.675056 -> -109.683389
2026-08-20,erp,AM166335,AM,XEIY,650,RIO VERDE,SL,1.0 -> 5.0
2026-08-20,lat,AM166406,AM,XEPW,1200,POZA RICA,VE,20.538444 -> 20.549278
2026-08-20,lon,AM166406,AM,XEPW,1200,POZA RICA,VE,-97.469139 -> -97.451639
2026-08-20,city,AM166732,AM,XELAZ,600,SAN ANDRES IXTLAN,JA,SAN ADRES IXTLAN -> SAN ANDRES IXTLAN
2026-08-20,erp,AM166732,AM,XELAZ,600,SAN ANDRES IXTLAN,JA,5.0 -> 10.0
2026-08-20,lat,AM166732,AM,XELAZ,600,SAN ANDRES IXTLAN,JA,19.8475 -> 19.894722
2026-08-20,lon,AM166732,AM,XELAZ,600,SAN ANDRES IXTLAN,JA,-103.499722 -> -103.524722
2026-08-20,city,AM170032,AM,XEWU,1150,EJIDO SANJOSE DE IPO,SL,MATEHUALA -> EJIDO SANJOSE DE IPO
2026-08-20,lat,AM170032,AM,XEWU,1150,EJIDO SANJOSE DE IPO,SL,23.64675 -> 23.53175
2026-08-20,lon,AM170032,AM,XEWU,1150,EJIDO SANJOSE DE IPO,SL,-100.642444 -> -100.623278
2026-08-20,lat,AM171195,AM,XECPQ,720,FELIPE CARRILLO PUER,QR,19.560833 -> 19.550833
2026-08-20,lon,AM171195,AM,XECPQ,720,FELIPE CARRILLO PUER,QR,-88.042778 -> -88.043056
2026-08-20,city,AM171199,AM,XENZ,890,SAN PEDRO DE LOS ROS,SI,SAN PEDRO -> SAN PEDRO DE LOS ROS
2026-08-20,erp,AM189776,AM,CKNT,960,MISSISSAUGA,ON,1.25 -> 2.0
2026-08-20,lat,AM189776,AM,CKNT,960,MISSISSAUGA,ON,43.648333 -> 43.614778
2026-08-20,lon,AM189776,AM,CKNT,960,MISSISSAUGA,ON,-79.6825 -> -79.673694
2026-08-20,lon,AM190081,AM,CFNV,940,MONTREAL,QC,-73.698778 -> -73.697667
2026-08-20,lat,AM190778,AM,CFQR,600,MONTREAL,QC,45.392778 -> 45.392806
2026-08-20,lon,AM190778,AM,CFQR,600,MONTREAL,QC,-73.698056 -> -73.697667
2026-08-20,lat,AM198590,AM,CIRF,1350,BRAMPTON,ON,43.660333 -> 43.697278
2026-08-20,lon,AM198590,AM,CIRF,1350,BRAMPTON,ON,-79.642861 -> -79.734806
2026-08-20,erp,AM199185,AM,XECHAP,1130,TEXCOCO DE MORA,ME,5.0 -> 2.0
