id,band,service,call,freq,status,live,class,city,state,country,lat,lon,erp,erp_night,haat,hours,directional,licensee,channel,virtual,network,atsc3,relay
AM52862,AM,AM,WFTD,1080,LIC,1,D,MARIETTA,GA,US,34.023444,-84.668,50.0,,,D,Y,"PRIETO ENTERPRISES, INC.",,,,,
AM54573,AM,AM,WHOO,1080,LIC,1,D,WINTER PARK,FL,US,28.466944,-81.374528,6.0,0.055,,DN,Y,"RELEVANT RADIO, INC.",,,,,
AM37505,AM,AM,WKAC,1080,LIC,1,D,ATHENS,AL,US,34.837028,-86.974444,5.0,,,D,,"LIMESTONE BROADCASTING COMPANY, INC. CASEY",,,,,
AM72663,AM,AM,WKBY,1080,LIC,1,D,CHATHAM,VA,US,36.781806,-79.391139,1.0,,,D,,GLORIA CORPORATION,,,,,
AM22915,AM,AM,WKGX,1080,LIC,1,D,LENOIR,NC,US,35.910694,-81.559528,5.0,,,D,,"FOOTHILLS RADIO GROUP, LLC",,,,,
AM55497,AM,AM,WKJK,1080,LIC,1,B,LOUISVILLE,KY,US,38.308111,-85.829139,10.0,1.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM52945,AM,AM,WLEY,1080,LIC,1,B,CAYEY,PR,US,18.113317,-66.140742,0.25,0.25,,U,,"MEDIA POWER GROUP, INC.",,,,,
AM49785,AM,AM,WNWI,1080,LIC,1,B,OAK LAWN,IL,US,41.642806,-87.645611,5.0,2.6,,DN,Y,BIRACH BROADCASTING CORPORATION,,,,,
AM41682,AM,AM,WOAP,1080,LIC,1,D,OWOSSO,MI,US,43.030861,-84.178028,1.0,,,D,,"CANO'S BROADCASTING, LLC",,,,,
AM73185,AM,AM,WOKT,1080,LIC,1,D,CANNONSBURG,KY,US,38.386194,-82.697944,1.8,,,D,,"POSITIVE ALTERNATIVE RADIO, INC.",,,,,
AM74165,AM,AM,WQOS,1080,LIC,1,B,CORAL GABLES,FL,US,25.748444,-80.546167,50.0,10.0,,DN,Y,"RELEVANT RADIO, INC.",,,,,
AM27556,AM,AM,WRYT,1080,LIC,1,D,EDWARDSVILLE,IL,US,38.7995,-89.900111,0.5,0.02,,DN,Y,COVENANT NETWORK,,,,,
AM66464,AM,AM,WTIC,1080,LIC,1,A,HARTFORD,CT,US,41.777611,-72.804833,50.0,50.0,,DN,Y,"AUDACY LICENSE, LLC",,,,,
AM60154,AM,AM,WUFO,1080,LIC,1,D,AMHERST,NY,US,42.924222,-78.777806,1.0,,,D,,VISION MULTIMEDIA GROUP LLC WUFO,,,,,
AM56666,AM,AM,WWDR,1080,LIC,1,D,MURFREESBORO,NC,US,36.440167,-77.135806,0.93,,,D,,"BYRNE ACQUISITION GROUP, LLC",,,,,
AM18517,AM,AM,WWNL,1080,LIC,1,D,PITTSBURGH,PA,US,40.604778,-79.960056,50.0,,,D,Y,"STEEL CITY RADIO, INC.",,,,,
AM102276,AM,AM,XE,1080,CP,1,B,VILLA AHUMADA,CH,MX,28.411861,-106.873833,1.0,,,D,,-,,,,,
AM102291,AM,AM,XE,1080,CP,1,B,ZITACUARO,MC,MX,19.439167,-100.338889,1.0,1.0,,DN,,-,,,,,
AM102294,AM,AM,XE,1080,CP,1,B,IXTEPEC,OA,MX,16.558333,-95.130556,5.0,1.0,,DN,,-,,,,,
AM102296,AM,AM,XE,1080,CP,1,B,LOS MOCHIS,SI,MX,25.771056,-108.997667,1.0,0.5,,DN,,-,,,,,
AM102300,AM,AM,XE,1080,CP,1,B,HERMOSILLO,SO,MX,29.082083,-110.99725,0.75,,,D,,-,,,,,
AM102298,AM,AM,XE,1080,CP,1,B,ALAMO,SO,MX,29.53125,-111.545889,1.5,,,D,,-,,,,,
AM102301,AM,AM,XE,1080,CP,1,B,XICOTENCATL,TA,MX,22.997056,-98.942944,1.0,0.5,,DN,,-,,,,,
AM102286,AM,AM,XECN,1080,CP,1,B,IRAPUATO,GT,MX,20.701472,-101.340083,1.0,0.5,,DN,,-,,,,,
AM199869,AM,AM,XECUN,1080,CP,1,B,CUNDUACAN,TA,MX,18.073333,-93.179444,2.5,,,D,,-,,,,,
AM102268,AM,AM,XEDC,1080,CP,1,B,AGUASCALIENTES,AG,MX,21.878944,-102.301278,1.0,0.5,,DN,,-,,,,,
AM102269,AM,AM,XEDY,1080,CP,1,B,CD.MORELOS,BN,MX,32.633389,-114.867472,1.5,,,D,,-,,,,,
AM113394,AM,AM,XEDY1,1080,CP,1,B,CD.MORELOS,BN,MX,32.633389,-114.867472,,0.25,,N,,-,,,,,
AM199870,AM,AM,XEIE2,1080,CP,1,B,MATEHUALA,SL,MX,23.619806,-100.652444,7.0,,,D,,-,,,,,
AM102290,AM,AM,XEJLV,1080,CP,1,B,PUERTO VALLARTA,JA,MX,20.653389,-105.2335,5.0,1.0,,DN,,-,,,,,
AM102274,AM,AM,XENVA2,1080,CP,1,B,CD.JUAREZ,CH,MX,31.737333,-106.486111,1.0,0.5,,DN,,-,,,,,
AM102278,AM,AM,XENVA2,1080,CP,1,B,PIEDRAS NEGRAS,CI,MX,31.737333,-106.486111,1.0,0.5,,DN,,-,,,,,
AM102284,AM,AM,XEOB,1080,CP,1,B,PICHUCALCO,CS,MX,17.539722,-93.110556,1.5,0.15,,DN,,-,,,,,
AM102270,AM,AM,XEPAB,1080,CP,1,B,LA PAZ,BS,MX,24.161639,-110.345972,1.0,0.25,,DN,,-,,,,,
AM102280,AM,AM,XESAC1,1080,CP,1,B,SALTILLO,CI,MX,25.376167,-100.996139,1.0,0.25,,DN,,-,,,,,
AM102292,AM,AM,XETUL,1080,CP,1,B,TULTITLAN,MX,MX,19.673056,-99.106111,5.0,0.25,,DN,Y,-,,,,,
AM102282,AM,AM,XEUU,1080,CP,1,B,COLIMA,CL,MX,19.224167,-103.713056,1.0,0.13,,DN,,-,,,,,
AM796411,AM,AM,XEUU,1080,CP,1,B,COLIMA,CL,MX,19.204722,-103.723056,,0.05,,N,,-,,,,,
AM102303,AM,AM,XEXK,1080,CP,1,B,POZA RICA,VC,MX,20.525944,-97.46025,1.0,0.25,,DN,,-,,,,,
AM113462,AM,AM,XEXK1,1080,CP,1,B,POZA RICA,VC,MX,20.538444,-97.469417,10.0,0.25,,DN,,-,,,,,
AM101402,AM,AM,YNE4,1080,CP,1,B,RADIO ZINICA,-,NI,13.9,-84.366667,10.0,,,D,,-,,,,,
AM111699,AM,AM,YSEM,1080,CP,1,B,SAN MIGUEL,-,ES,13.483333,-88.216667,1.0,1.0,,DN,,-,,,,,
AM101424,AM,AM,YSEM,1080,CP,1,A,SAN SALVADOR,-,ES,13.65,-89.2,10.0,10.0,,DN,,-,,,,,
AM101439,AM,AM,YVNR,1080,CP,1,B,MARACAY,-,VE,10.1,-67.6,10.0,10.0,,DN,,-,,,,,
AM101436,AM,AM,YVQJ,1080,CP,1,B,BARCELONA,-,VE,10.116667,-64.7,10.0,10.0,,DN,,-,,,,,
AM101409,AM,AM,ZP 25,1080,CP,1,C,LUQUE,-,PA,-25.333333,-57.45,1.0,1.0,,DN,,-,,,,,
AM101407,AM,AM,ZP71,1080,CP,1,B,CAPITAN BADO,-,PA,-23.266667,-55.533333,3.0,1.0,,DN,,-,,,,,
AM101333,AM,AM,ZYH-488,1080,CP,1,C,ITAPETINGA,-,BR,-15.25,-40.25,1.0,0.25,,DN,,-,,,,,
AM101351,AM,AM,ZYH-623,1080,CP,1,B,QUIXADA,-,BR,-4.983333,-39.033333,2.5,0.25,,DN,,-,,,,,
AM101313,AM,AM,ZYH-708,1080,CP,1,A,BRASILIA,-,BR,-15.8,-47.883333,50.0,5.0,,DN,,-,,,,,
AM101318,AM,AM,ZYI-784,1080,CP,1,B,CARUARU,-,BR,-8.283333,-35.983333,5.0,0.5,,DN,,-,,,,,
AM101346,AM,AM,ZYI798,1080,CP,1,C,OURICURI,-,BR,-7.883333,-40.083333,1.0,0.25,,DN,,-,,,,,
AM101349,AM,AM,ZYJ-201,1080,CP,1,C,PONTA GROSSA,-,BR,-25.116667,-50.2,1.0,0.5,,DN,,-,,,,,
AM101348,AM,AM,ZYJ-245,1080,CP,1,C,PARANAVAI,-,BR,-23.05,-52.516667,1.0,0.25,,DN,,-,,,,,
AM101320,AM,AM,ZYJ-261,1080,CP,1,C,CORN PROCOPI,-,BR,-23.166667,-50.483333,1.0,0.25,,DN,,-,,,,,
AM101325,AM,AM,ZYJ-759,1080,CP,1,C,INDAIAL,-,BR,-26.883333,-49.233333,1.0,0.25,,DN,,-,,,,,
AM101315,AM,AM,ZYK-171,1080,CP,1,C,CARDOSO,-,BR,-20.083333,-49.916667,1.0,0.25,,DN,,-,,,,,
AM101327,AM,AM,ZYK-254,1080,CP,1,C,IRAI,-,BR,-27.183333,-53.266667,1.0,0.25,,DN,,-,,,,,
AM101350,AM,AM,ZYK-280,1080,CP,1,B,PORTO ALEGRE,-,BR,-30.033333,-51.2,10.0,10.0,,DN,,-,,,,,
AM101311,AM,AM,ZYK-557,1080,CP,1,C,BATATAIS,-,BR,-20.883333,-47.616667,5.0,0.25,,DN,,-,,,,,
AM101341,AM,AM,ZYK-607,1080,CP,1,C,LINS,-,BR,-21.666667,-49.75,1.0,0.25,,DN,,-,,,,,
AM101353,AM,AM,ZYK-669,1080,CP,1,B,SOROCABA,-,BR,-23.5,-47.466667,5.0,0.5,,DN,,-,,,,,
AM101309,AM,AM,ZYK-704,1080,CP,1,C,APARECIDA,-,BR,-22.833333,-45.233333,1.0,0.25,,DN,,-,,,,,
AM101322,AM,AM,ZYK470,1080,CP,1,B,FEIRA SANTAN,-,BR,-12.2,-38.966667,20.0,0.5,,DN,,-,,,,,
AM101338,AM,AM,ZYL-251,1080,CP,1,B,JUIZ DE FORA,-,BR,-21.75,-43.35,5.0,0.5,,DN,,-,,,,,
AM101477,AM,AM,CA109,1090,CP,1,C,ANTOFAGASTA,-,CI,-23.483333,-70.383333,1.0,1.0,,DN,,-,,,,,
AM101486,AM,AM,CC109,1090,CP,1,C,TALCA,-,CI,-35.433333,-71.666667,1.0,1.0,,DN,,-,,,,,
AM101485,AM,AM,CD 109,1090,CP,1,B,PUNTA ARENAS,-,CI,-53.166667,-70.883333,10.0,10.0,,DN,,-,,,,,
AM101484,AM,AM,CD109,1090,CP,1,B,CASTRO,-,CI,-42.634167,-73.823333,5.0,1.0,,DN,,-,,,,,
AM100312,AM,AM,CKKW,1090,CP,1,B,KITCHENER,ON,CA,43.288944,-80.404,10.0,10.0,,DN,Y,-,,,,,
AM98799,AM,AM,CKRX,1090,CP,1,B,LETHBRIDGE,AB,CA,49.525028,-112.776694,10.0,5.0,,DN,Y,-,,,,,
AM101496,AM,AM,CMAW,1090,CP,1,C,MATAHAMBRE,-,CU,22.667111,-83.933083,1.0,1.0,,DN,,-,,,,,
AM101473,AM,AM,CP 45,1090,CP,1,B,COCHABAMBA,-,BL,-17.383333,-66.183333,0.25,0.25,,DN,,-,,,,,
AM101475,AM,AM,CP 57,1090,CP,1,B,LA PAZ,-,BL,-16.5,-68.133333,10.0,10.0,,DN,,-,,,,,
AM101520,AM,AM,CX28,1090,CP,1,A,MONTEVIDEO,-,UY,-34.883333,-56.1,50.0,7.5,,DN,,-,,,,,
AM101501,AM,AM,HCAB4,1090,CP,1,C,MANTA,-,EC,-1.0,-80.783333,1.0,1.0,,DN,,-,,,,,
AM101506,AM,AM,HCMG1,1090,CP,1,C,QUITO,-,EC,-0.183333,-78.466667,0.35,0.35,,DN,,-,,,,,
AM101508,AM,AM,HCRP5,1090,CP,1,C,RIOBAMBA,-,EC,-1.666667,-78.65,2.5,2.5,,DN,,-,,,,,
AM101498,AM,AM,HIJM,1090,CP,1,C,SANTIAGO,-,DO,19.433333,-70.6,1.0,0.25,,DN,,-,,,,,
AM101487,AM,AM,HJBC,1090,CP,1,B,CUCUTA,-,CO,7.85,-72.5,10.0,10.0,,DN,,-,,,,,
AM101491,AM,AM,HJIA,1090,CP,1,B,MANIZALES 5,-,CO,5.583333,-75.516667,10.0,5.0,,DN,,-,,,,,
AM101489,AM,AM,HJIG,1090,CP,1,B,FLORENCIA,-,CO,1.616667,-75.616667,10.0,10.0,,DN,,-,,,,,
AM101493,AM,AM,HJIH,1090,CP,1,B,SOGAMOSO,-,CO,5.7,-72.916667,1.0,1.0,,DN,,-,,,,,
AM101514,AM,AM,HOL 83,1090,CP,1,B,SNR RAD URRA,-,PM,8.95,-79.533333,10.0,10.0,,DN,,-,,,,,
AM101510,AM,AM,HRWC,1090,CP,1,C,TEGUCIGALPA,-,HN,14.3,-87.2,1.0,1.0,,DN,,-,,,,,
AM33253,AM,AM,KAAY,1090,LIC,1,B,LITTLE ROCK,AR,US,34.600389,-92.224111,50.0,3.4,,DN,Y,"RADIO LICENSE HOLDING CBC, LLC",,,,,
AM16775,AM,AM,KBOZ,1090,LIC,1,B,BOZEMAN,MT,US,45.616028,-111.088556,5.0,0.032,,DN,Y,DESERT MOUNTAIN BROADCASTING LICENSES LLC,,,,,
AM14620,AM,AM,KEXS,1090,LIC,1,D,EXCELSIOR SPRINGS,MO,US,39.294167,-94.2605,10.0,,,D,Y,"CATHOLIC RADIO NETWORK, INC.",,,,,
AM10057,AM,AM,KMXA,1090,LIC,1,B,AURORA,CO,US,39.664722,-104.657194,50.0,0.5,,DN,Y,"ENTRAVISION HOLDINGS, LLC",,,,,
AM49784,AM,AM,KNWS,1090,LIC,1,D,WATERLOO,IA,US,42.443889,-92.299444,1.0,0.057,,DN,,UNIVERSITY OF NORTHWESTERN - ST. PAUL,,,,,
AM6387,AM,AM,KPTR,1090,LIC,1,B,SEATTLE,WA,US,47.393722,-122.424861,50.0,50.0,,DN,Y,"IHM LICENSES, LLC",,,,,
AM67756,AM,AM,KSOU,1090,LIC,1,D,SIOUX CENTER,IA,US,43.056083,-96.171694,0.5,,,D,Y,"COMMUNITY FIRST BROADCASTING, LLC",,,,,
AM67183,AM,AM,KTGO,1090,LIC,1,D,TIOGA,ND,US,48.391139,-102.934917,1.1,0.006,,DN,,BAKKEN BEACON MEDIA LLC,,,,,
AM54681,AM,AM,KVOP,1090,LIC,1,B,PLAINVIEW,TX,US,34.092306,-101.641,5.0,0.5,,DN,Y,"HIGH PLAINS RADIO NETWORK, LLC, DEBTOR IN POSSESSION",,,,,
AM101441,AM,AM,LRH394,1090,CP,1,B,CLORINDA,-,AR,-25.283333,-57.716667,25.0,1.0,,DN,,-,,,,,
AM101516,AM,AM,OBX2A,1090,CP,1,C,CAJABAMBA,-,PE,-7.666667,-78.0,1.0,1.0,,DN,,-,,,,,
AM55338,AM,AM,WAQE,1090,LIC,1,D,RICE LAKE,WI,US,45.537722,-91.764056,5.0,,,D,,"AMC PARTNERS RICE LAKE, LLC",,,,,
AM3973,AM,AM,WBAF,1090,LIC,1,D,BARNESVILLE,GA,US,33.05375,-84.135194,1.0,,,D,,"PLOENER RADIO GROUP OF BARNESVILLE, LLC",,,,,
AM65679,AM,AM,WBAL,1090,LIC,1,A,BALTIMORE,MD,US,39.375944,-76.772194,50.0,50.0,,DN,Y,HEARST STATIONS INC.,,,,,
AM73397,AM,AM,WCAR,1090,LIC,1,B,LIVONIA,MI,US,42.329472,-83.361889,0.25,0.5,,DN,Y,BIRACH BROADCASTING CORPORATION,,,,,
AM19047,AM,AM,WCRA,1090,LIC,1,D,EFFINGHAM,IL,US,39.107222,-88.562222,0.64,0.011,,DN,,"THE CROMWELL GROUP, INC. OF ILLINOIS",,,,,
AM68856,AM,AM,WCZZ,1090,LIC,1,D,GREENWOOD,SC,US,34.162889,-82.194556,5.666,,,D,,AUGUSTA RADIO FELLOWSHIP INSTITUTE INC.,,,,,
AM39379,AM,AM,WENR,1090,LIC,1,D,ENGLEWOOD,TN,US,35.426472,-84.51575,1.0,,,D,,MICHAEL R. BEVERLY,,,,,
AM6489,AM,AM,WFCV,1090,LIC,1,D,FORT WAYNE,IN,US,41.083667,-85.075528,2.5,,,D,Y,BOTT BROADCASTING COMPANY,,,,,
AM64508,AM,AM,WHGG,1090,LIC,1,D,KINGSPORT,TN,US,36.461222,-82.453194,10.0,,,D,,INFORMATION COMMUNICATIONS CORPORATION,,,,,
AM47413,AM,AM,WILD,1090,LIC,1,D,BOSTON,MA,US,42.275,-71.041667,2.6,,,D,,"BLOUNT MASSCOM, INC.",,,,,
AM25087,AM,AM,WKBZ,1090,LIC,1,D,MUSKEGON,MI,US,43.276694,-86.253944,1.0,,,D,,"IHM LICENSES, LLC",,,,,
AM58371,AM,AM,WKFI,1090,LIC,1,D,WILMINGTON,OH,US,39.436722,-83.85575,1.0,,,D,Y,"TOWN AND COUNTRY BROADCASTING, INC.",,,,,
AM6427,AM,AM,WKTE,1090,LIC,1,D,KING,NC,US,36.296806,-80.371444,1.0,,,D,,"BOOTH-NEWSOM BROADCASTING, INC.",,,,,
AM58832,AM,AM,WSOL,1090,LIC,1,B,SAN GERMAN,PR,US,18.076931,-67.021306,0.25,0.73,,DN,,WSOL CARIBE MEDIA INC.,,,,,
AM5862,AM,AM,WTNK,1090,LIC,1,D,HARTSVILLE,TN,US,36.388111,-86.165278,1.0,0.002,,DN,,"FUN MEDIA GROUP OF TENNESSEE, LLC",,,,,
AM71088,AM,AM,WTSB,1090,LIC,1,D,SELMA,NC,US,35.616,-78.408889,9.0,,,D,,TRUTH BROADCASTING CORPORATION,,,,,
AM6211,AM,AM,WWGC,1090,LIC,1,D,ALBERTVILLE,AL,US,34.264528,-86.278861,0.5,,,D,,"QUALITY PROPERITES, LLC",,,,,
AM102308,AM,AM,XE,1090,CP,1,B,TORREON,CI,MX,25.538611,-103.465611,1.0,1.0,,DN,,-,,,,,
AM102314,AM,AM,XE,1090,CP,1,B,TACAMBARO,MC,MX,19.242222,-101.4875,1.0,1.0,,DN,,-,,,,,
AM102321,AM,AM,XE,1090,CP,1,B,OCOTLAN DE MORELOS,OA,MX,16.800833,-96.664444,1.0,1.0,,DN,,-,,,,,
AM102327,AM,AM,XE,1090,CP,1,B,CULIACAN,SI,MX,24.801917,-107.400639,5.0,,,D,,-,,,,,
AM102332,AM,AM,XE,1090,CP,1,B,EMILIANO ZAPATA,TB,MX,17.714167,-91.733333,5.0,,,D,,-,,,,,
AM102316,AM,AM,XEAU,1090,CP,1,B,MONTERREY,NL,MX,25.655333,-100.255306,2.5,0.25,,DN,,-,,,,,
AM102340,AM,AM,XECAS,1090,CP,1,B,ZACATECAS,ZA,MX,22.746167,-102.522139,1.0,0.5,,DN,,-,,,,,
AM199726,AM,AM,XECBSO,1090,CP,1,B,CABORCA,SO,MX,30.725389,-112.163444,1.0,,,D,,-,,,,,
AM791644,AM,AM,XECCAJ,1090,CP,1,B,AJIJIC,JA,MX,20.299444,-103.258056,10.0,,,D,,-,,,,,
AM102310,AM,AM,XECHI,1090,CP,1,B,CHILPANCINGO,GR,MX,17.535833,-99.489722,5.0,,,D,,-,,,,,
AM792888,AM,AM,XECSMC,1090,CP,1,B,CALIMAYA DE DÃ­AZ GONZÃ¡LEZ,MX,MX,19.163225,-99.618667,0.2,,,D,,-,,,,,
AM204081,AM,AM,XECSVC,1090,CP,1,C,CANALEJAS DE OTATES,-,MX,20.431222,-98.431944,0.25,,,D,,-,,,,,
AM102338,AM,AM,XEFC,1090,CP,1,B,MERIDA,YC,MX,20.945389,-89.571917,10.0,0.02,,DN,,-,,,,,
AM199877,AM,AM,XEGQ2,1090,CP,1,B,LOS REYES DE SAL,MI,MX,19.585,-102.4675,5.0,,,D,,-,,,,,
AM102323,AM,AM,XEHR,1090,CP,1,B,PUEBLA,PU,MX,19.062222,-98.214167,0.5,0.25,,DN,,-,,,,,
AM113504,AM,AM,XEHR1,1090,CP,1,B,PUEBLA,PU,MX,19.062222,-98.213611,1.0,1.0,,DN,,-,,,,,
AM102334,AM,AM,XEIL,1090,CP,1,B,BOCA DEL RIO,VC,MX,19.19,-96.175833,1.0,0.5,,DN,,-,,,,,
AM102331,AM,AM,XEJAC,1090,CP,1,B,CARDENAS,TB,MX,17.990556,-93.200556,1.0,,,D,,-,,,,,
AM102311,AM,AM,XELB,1090,CP,1,B,LA BARCA,JA,MX,20.309806,-102.548972,0.25,0.1,,DN,,-,,,,,
AM113478,AM,AM,XELB1,1090,CP,1,B,LA BARCA,JA,MX,20.292306,-102.607583,5.0,1.0,,DN,,-,,,,,
AM202182,AM,AM,XELRSM,1090,CP,1,B,LOS REYES DE SALGADO,MI,MX,19.59,-102.474167,3.0,,,D,,-,,,,,
AM102336,AM,AM,XEMCA,1090,CP,1,B,PANUCO,VC,MX,22.134,-98.132306,5.0,,,D,,-,,,,,
AM165769,AM,AM,XEMCA,1090,CP,1,B,LOS PICHONES,VE,MX,22.134,-98.132306,10.0,,,D,,-,,,,,
AM113526,AM,AM,XEMCA1,1090,CP,1,B,PANUCO,VC,MX,22.134,-98.132306,,0.5,,N,,-,,,,,
AM199878,AM,AM,XEMOTO,1090,CP,1,B,MOTOZINTLA DE MENDO,MI,MX,15.3625,-92.248056,20.0,,,D,,-,,,,,
AM102306,AM,AM,XENVA2,1090,CP,1,B,NUEVO CASAS GRANDES,CH,MX,30.365417,-107.978889,2.5,,,D,,-,,,,,
AM102307,AM,AM,XENVA2,1090,CP,1,B,ALTARES,CI,MX,28.8505,-103.357389,1.0,0.5,,DN,,-,,,,,
AM102328,AM,AM,XENVA2,1090,CP,1,B,CABORCA,SO,MX,30.697333,-112.158722,1.0,0.5,,DN,,-,,,,,
AM166706,AM,AM,XEPRS,1090,CP,1,B,RANCHO DEL MAR,BC,MX,32.401667,-117.085417,50.0,0.8,,DN,Y,-,,,,,
AM102305,AM,AM,XEPRS,1090,CP,1,A,ROSARITO,BN,MX,32.425056,-117.084194,50.0,50.0,,DN,Y,-,,,,,
AM199936,AM,AM,XETEQJ,1090,CP,1,B,TEQUILA,JA,MX,20.879778,-103.835694,2.5,,,D,,-,,,,,
AM102329,AM,AM,XEWL,1090,CP,1,B,NUEVO LAREDO,TA,MX,27.495028,-99.548111,1.0,0.25,,DN,,-,,,,,
AM102326,AM,AM,XEXE2,1090,CP,1,B,QUERETARO,QE,MX,20.582889,-100.432,2.5,1.0,,DN,,-,,,,,
AM101512,AM,AM,YNE7,1090,CP,1,B,RADIO ZINICA,-,NI,14.533333,-84.0,10.0,,,D,,-,,,,,
AM101518,AM,AM,YSMG,1090,CP,1,A,AHUACHAPAN,-,ES,13.916667,-89.85,10.0,10.0,,DN,,-,,,,,
AM101527,AM,AM,YVPB,1090,CP,1,B,SAN FELIPE,-,VE,10.5,-68.716667,10.0,10.0,,DN,,-,,,,,
AM101524,AM,AM,YVSZ,1090,CP,1,B,CARACAS,-,VE,10.533333,-66.916667,10.0,10.0,,DN,,-,,,,,
AM101525,AM,AM,YVTG,1090,CP,1,B,MACHIQUES,-,VE,10.15,-72.466667,10.0,5.0,,DN,,-,,,,,
AM101454,AM,AM,ZYH-455,1090,CP,1,B,ILHEUS,-,BR,-14.783333,-39.033333,10.0,0.5,,DN,,-,,,,,
AM101442,AM,AM,ZYH-893,1090,CP,1,B,BALSAS,-,BR,-7.55,-46.05,10.0,2.5,,DN,,-,,,,,
AM101453,AM,AM,ZYH758,1090,CP,1,B,GOIANIA,-,BR,-16.683333,-49.266667,10.0,1.0,,DN,,-,,,,,
AM101448,AM,AM,ZYJ-254,1090,CP,1,B,CAMPO MOURAO,-,BR,-24.05,-52.366667,5.0,0.25,,DN,,-,,,,,
AM101450,AM,AM,ZYJ-283,1090,CP,1,C,CORONEL VIVI,-,BR,-25.966667,-52.566667,1.0,0.25,,DN,,-,,,,,
AM101469,AM,AM,ZYJ-468,1090,CP,1,B,RIO DE JANEI,-,BR,-22.916667,-43.216667,25.0,5.0,,DN,,-,,,,,
AM101465,AM,AM,ZYJ-592,1090,CP,1,B,NATAL,-,BR,-5.8,-35.2,10.0,5.0,,DN,,-,,,,,
AM101455,AM,AM,ZYJ-732,1090,CP,1,B,JOINVILE,-,BR,-26.3,-48.833333,5.0,0.25,,DN,,-,,,,,
AM101471,AM,AM,ZYJ-785,1090,CP,1,B,TUBARAO,-,BR,-28.483333,-49.016667,5.0,0.25,,DN,,-,,,,,
AM101444,AM,AM,ZYK-216,1090,CP,1,B,CACHOEIRA SU,-,BR,-30.033333,-52.883333,5.0,0.25,,DN,,-,,,,,
AM101456,AM,AM,ZYK-262,1090,CP,1,C,MARCEL RAMOS,-,BR,-27.433333,-51.9,1.0,0.25,,DN,,-,,,,,
AM101452,AM,AM,ZYK-341,1090,CP,1,C,GIRUA,-,BR,-28.016667,-54.35,1.0,0.25,,DN,,-,,,,,
AM101458,AM,AM,ZYK-609,1090,CP,1,B,MARILIA,-,BR,-22.2,-49.95,5.0,0.5,,DN,,-,,,,,
AM101461,AM,AM,ZYK-618,1090,CP,1,C,MONTE ALTO,-,BR,-21.25,-48.466667,1.0,0.25,,DN,,-,,,,,
AM101467,AM,AM,ZYK768,1090,CP,1,B,PAULINIA,-,BR,-22.766667,-47.166667,1.0,0.25,,DN,Y,-,,,,,
AM101551,AM,AM,CB 110,1100,CP,1,B,VINA DEL MAR,-,CI,-33.066667,-71.6,10.0,10.0,,DN,,-,,,,,
AM101549,AM,AM,CD 110,1100,CP,1,C,COCHRANE,-,CI,-47.233333,-72.633333,1.0,1.0,,DN,,-,,,,,
AM101564,AM,AM,CMKP,1100,CP,1,C,BANES,-,CU,20.983806,-75.715944,1.0,1.0,,DN,,-,,,,,
AM101545,AM,AM,CP 184,1100,CP,1,B,TRINIDAD,-,BL,-14.8,-64.8,5.0,5.0,,DN,,-,,,,,
AM101547,AM,AM,CP 194,1100,CP,1,B,YACUIBA,-,BL,-22.033333,-63.7,1.0,1.0,,DN,,-,,,,,
AM101579,AM,AM,HCFW2,1100,CP,1,C,GUAYAQUIL,-,EC,-2.2,-79.9,3.0,3.0,,DN,,-,,,,,
AM101577,AM,AM,HCJC5,1100,CP,1,B,CUENCA,-,EC,-2.9,-78.966667,3.0,3.0,,DN,,-,,,,,
AM101580,AM,AM,HCRG6,1100,CP,1,C,LATACUNGA,-,EC,-0.933333,-78.583333,0.4,0.4,,DN,,-,,,,,
AM101574,AM,AM,HIHD,1100,CP,1,C,S P MACORIS,-,DO,18.466667,-69.3,1.0,0.25,,DN,,-,,,,,
AM101570,AM,AM,HIMH,1100,CP,1,C,RADIO REAL,-,DO,18.433333,-69.9,0.5,0.25,,DN,,-,,,,,
AM101572,AM,AM,HIMP,1100,CP,1,C,S J DE OCOA,-,DO,18.55,-70.5,1.0,0.25,,DN,,-,,,,,
AM101568,AM,AM,HIPS,1100,CP,1,C,NAGUA,-,DO,19.366667,-69.85,1.0,0.25,,DN,,-,,,,,
AM101566,AM,AM,HIRB,1100,CP,1,C,JIMANI,-,DO,18.466667,-71.833333,0.25,0.25,,DN,,-,,,,,
AM101555,AM,AM,HJAT,1100,CP,1,B,BARRANQUILLA,-,CO,10.833333,-74.866667,1.0,1.0,,DN,,-,,,,,
AM101556,AM,AM,HJCN,1100,CP,1,B,BOGOTA 20,-,CO,4.7,-74.166667,10.0,10.0,,DN,,-,,,,,
AM101559,AM,AM,HJGI,1100,CP,1,B,SOCORRO,-,CO,6.5,-73.266667,1.0,1.0,,DN,,-,,,,,
AM101553,AM,AM,HJGQ,1100,CP,1,B,ANDES,-,CO,5.65,-75.95,5.0,5.0,,DN,,-,,,,,
AM101557,AM,AM,HJMK,1100,CP,1,B,PLANETA RICA,-,CO,8.416667,-75.566667,5.0,5.0,,DN,,-,,,,,
AM101590,AM,AM,HOR 58,1100,CP,1,C,RADIO MIL,-,PM,9.033333,-79.466667,5.0,5.0,,DN,,-,,,,,
AM101585,AM,AM,HRND,1100,CP,1,C,LA ESPERANZA,-,HN,14.3,-88.166667,1.0,1.0,,DN,,-,,,,,
